"","...1.x","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","Media_Fo","Mediana_FO","Desvio_FO","Cv_FO","...1.y","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","Media_Fs","Mediana_FS","Desvio_FS","Cv_FS"
"296",609,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 23","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"297",610,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"298",611,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFp 119","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"299",612,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"300",613,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"301",616,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"302",617,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Intr<e9>pido","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,617,0.5,1,1,1,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,100
"303",618,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Paisano","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,618,1,1,1,1,0,NA,NA,NA,NA,NA,NA,0.571428571428571,1,0.534522483824849,93.5414346693485
"304",619,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRSMG Madrep<e9>rola","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"305",620,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"306",621,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"307",622,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 97-2","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"308",623,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"309",624,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","Imperador Vermelho","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"310",628,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"311",629,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"312",630,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"313",631,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"314",632,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,632,0.8,0.8,0.8,0.8,0.8,0.8,0.8,NA,NA,NA,NA,0.8,0.8,0,0
"315",633,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"316",634,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"317",635,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 205 Riqueza","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"318",636,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",1,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"319",637,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 205 Riqueza","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"320",638,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"321",639,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Intr<e9>pido","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"322",641,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"323",642,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"324",644,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFp 119","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"325",645,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"326",646,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Campos Gerais","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,646,0.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,NA,NA,NA,1.35714285714286,1.5,0.377964473009227,27.8500138006799
"327",647,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"328",648,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,648,0.8,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,0.571428571428572,0.8,0.390360029179413,68.3130051063973
"329",649,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,649,0.5,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714286,0,0.393397896234722,137.689263682153
"330",650,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 23","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"331",651,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 97-2","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"332",652,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"333",653,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"334",654,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 402","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"335",655,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"336",657,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"337",658,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"338",659,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"339",660,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Paisano","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"340",661,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"341",662,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","Imperador Vermelho","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"342",663,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"343",664,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",2,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"344",665,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,665,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357142857142857,0,0.626783170528009,175.499287747842
"345",666,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"346",667,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"347",668,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"348",669,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Paisano","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"349",670,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"350",671,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"351",674,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"352",675,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRSMG Madrep<e9>rola","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"353",676,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"354",677,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"355",678,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,678,0.5,1.5,2,2,2,2,2,NA,NA,NA,NA,1.71428571428571,2,0.566946709513841,33.0718913883074
"356",680,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"357",681,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"358",682,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 23","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"359",683,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 205 Riqueza","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"360",684,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"361",685,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 402","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"362",686,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"363",687,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"364",689,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"365",690,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","Imperador Vermelho","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"366",691,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Intr<e9>pido","p",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"367",692,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",3,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"368",693,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"369",694,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"370",696,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,696,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.357142857142857,0.5,0.243975018237133,68.3130051063973
"371",697,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"372",698,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"373",699,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"374",700,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 23","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"375",701,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","Imperador Vermelho","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"376",704,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,704,1.5,2,2,2,2,2,2,NA,NA,NA,NA,1.92857142857143,2,0.188982236504614,9.79907892986885
"377",705,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Paisano","p",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"378",706,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"379",707,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"380",708,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"381",709,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"382",710,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"383",711,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFp 119","p",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"384",712,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Intr<e9>pido","p",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"385",713,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"386",714,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",4,2019-12-23,"19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
